time_point,group,subject,task,rank,observer,session,sick_severity,cogn,sex,rearing,age,time_in_leipzig,le_present,le_mean,le_max,dist_present,dist_mean,dist_max,time_outdoors,sociality
7,b_chimp,alex,gaze_following,1,no,1,0,0,m,hand,19.690622861054074,18.529774127310063,no,0,0,no,0,0,0,0.750927468839176
7,b_chimp,alex,gaze_following,1,no,2,0,0,m,hand,19.690622861054074,18.529774127310063,no,0,0,no,0,0,0,0.750927468839176
7,b_chimp,alex,inference,1,no,1,0,10,m,hand,19.690622861054074,18.529774127310063,no,0,0,no,0,0,0,0.750927468839176
7,b_chimp,alex,quantity,1,no,2,0,10,m,hand,19.690622861054074,18.529774127310063,no,0,0,no,0,0,0,0.750927468839176
7,b_chimp,daza,causality,3,yes,1,0,8,f,hand,34.87748117727584,7.477070499657769,no,0,0,no,0,0,0,0.40670241514591476
7,b_chimp,daza,gaze_following,3,no,2,0,0,f,hand,34.87748117727584,7.477070499657769,no,0,0,no,0,0,0,0.40670241514591476
7,b_chimp,daza,gaze_following,3,yes,1,0,0,f,hand,34.87748117727584,7.477070499657769,no,0,0,no,0,0,0,0.40670241514591476
7,b_chimp,daza,inference,3,yes,1,0,5,f,hand,34.87748117727584,7.477070499657769,no,0,0,no,0,0,0,0.40670241514591476
7,b_chimp,daza,quantity,3,no,2,0,8,f,hand,34.87748117727584,7.477070499657769,no,0,0,no,0,0,0,0.40670241514591476
7,b_chimp,frederike,causality,5,yes,1,0,11,f,hand,46.87748117727584,7.477070499657769,no,0,0,no,0,0,0,0.5876374414617833
7,b_chimp,frederike,gaze_following,5,no,2,0,0,f,hand,46.87748117727584,7.477070499657769,no,0,0,no,0,0,0,0.5876374414617833
7,b_chimp,frederike,gaze_following,5,yes,1,0,0,f,hand,46.87748117727584,7.477070499657769,no,0,0,no,0,0,0,0.5876374414617833
7,b_chimp,frederike,inference,5,yes,1,0,1,f,hand,46.87748117727584,7.477070499657769,no,0,0,no,0,0,0,0.5876374414617833
7,b_chimp,frederike,quantity,5,no,2,0,6,f,hand,46.87748117727584,7.477070499657769,no,0,0,no,0,0,0,0.5876374414617833
7,b_chimp,hope,causality,2,no,1,0,11,f,mother,29.927446954141,4.788501026694045,no,0,0,no,0,0,0,0.8383110682469653
7,b_chimp,hope,gaze_following,2,no,1,0,0,f,mother,29.927446954141,4.788501026694045,no,0,0,no,0,0,0,0.8383110682469653
7,b_chimp,hope,gaze_following,2,no,2,0,1,f,mother,29.927446954141,4.788501026694045,no,0,0,no,0,0,0,0.8383110682469653
7,b_chimp,hope,inference,2,no,1,0,3,f,mother,29.927446954141,4.788501026694045,no,0,0,no,0,0,0,0.8383110682469653
7,b_chimp,hope,quantity,2,no,2,0,9,f,mother,29.927446954141,4.788501026694045,no,0,0,no,0,0,0,0.8383110682469653
7,b_chimp,jeudi,causality,4,yes,1,0,11,f,hand,54.87748117727584,7.477070499657769,no,0,0,no,0,0,0,-0.0475899760899493
7,b_chimp,jeudi,gaze_following,4,yes,1,0,0,f,hand,54.87748117727584,7.477070499657769,no,0,0,no,0,0,0,-0.0475899760899493
7,b_chimp,jeudi,gaze_following,4,yes,2,0,0,f,hand,54.87748117727584,7.477070499657769,no,0,0,no,0,0,0,-0.0475899760899493
7,b_chimp,jeudi,inference,4,yes,1,0,5,f,hand,54.87748117727584,7.477070499657769,no,0,0,no,0,0,0,-0.0475899760899493
7,b_chimp,jeudi,quantity,4,yes,2,0,6,f,hand,54.87748117727584,7.477070499657769,no,0,0,no,0,0,0,-0.0475899760899493
7,b_chimp,zira,causality,3,no,1,0,11,f,mother,23.457905544147845,4.788501026694045,no,0,0,no,0,0,0,-0.18572628087909887
7,b_chimp,zira,gaze_following,3,no,1,0,3,f,mother,23.457905544147845,4.788501026694045,no,0,0,no,0,0,0,-0.18572628087909887
7,b_chimp,zira,gaze_following,3,no,2,0,3,f,mother,23.457905544147845,4.788501026694045,no,0,0,no,0,0,0,-0.18572628087909887
7,b_chimp,zira,inference,3,no,1,0,3,f,mother,23.457905544147845,4.788501026694045,no,0,0,no,0,0,0,-0.18572628087909887
7,b_chimp,zira,quantity,3,no,2,0,10,f,mother,23.457905544147845,4.788501026694045,no,0,0,no,0,0,0,-0.18572628087909887
7,bonobo,jasongo,causality,7,yes,1,0,9,m,mother,30.27789185489391,9.470225872689939,no,0,0,no,0,0,0,-1.5901280056700402
7,bonobo,jasongo,gaze_following,7,yes,1,0,2,m,mother,30.27789185489391,9.470225872689939,no,0,0,no,0,0,0,-1.5901280056700402
7,bonobo,jasongo,gaze_following,7,yes,2,0,1,m,mother,30.27789185489391,9.470225872689939,no,0,0,no,0,0,0,-1.5901280056700402
7,bonobo,jasongo,inference,7,yes,1,0,3,m,mother,30.27789185489391,9.470225872689939,no,0,0,no,0,0,0,-1.5901280056700402
7,bonobo,jasongo,quantity,7,yes,2,0,6,m,mother,30.27789185489391,9.470225872689939,no,0,0,no,0,0,0,-1.5901280056700402
7,bonobo,joey,causality,8,yes,1,0,1,m,hand,37.91375770020534,19.68788501026694,no,0,0,no,0,0,0,-1.399862425637863
7,bonobo,joey,gaze_following,8,yes,1,0,1,m,hand,37.91375770020534,19.68788501026694,no,0,0,no,0,0,0,-1.399862425637863
7,bonobo,joey,gaze_following,8,yes,2,0,0,m,hand,37.91375770020534,19.68788501026694,no,0,0,no,0,0,0,-1.399862425637863
7,bonobo,joey,inference,8,yes,1,0,0,m,hand,37.91375770020534,19.68788501026694,no,0,0,no,0,0,0,-1.399862425637863
7,bonobo,joey,quantity,8,yes,2,0,6,m,hand,37.91375770020534,19.68788501026694,no,0,0,no,0,0,0,-1.399862425637863
7,bonobo,kasai,causality,5,yes,1,0,6,m,mother,7.838466803559206,7.838466803559206,no,0,0,no,0,0,0,0.6019290728324094
7,bonobo,kasai,gaze_following,5,yes,1,0,1,m,mother,7.838466803559206,7.838466803559206,no,0,0,no,0,0,0,0.6019290728324094
7,bonobo,kasai,gaze_following,5,yes,2,0,0,m,mother,7.838466803559206,7.838466803559206,no,0,0,no,0,0,0,0.6019290728324094
7,bonobo,kasai,inference,5,yes,1,0,3,m,mother,7.838466803559206,7.838466803559206,no,0,0,no,0,0,0,0.6019290728324094
7,bonobo,kasai,quantity,5,yes,2,0,7,m,mother,7.838466803559206,7.838466803559206,no,0,0,no,0,0,0,0.6019290728324094
7,bonobo,kuno,causality,4,yes,1,0,8,m,hand,23.958932238193018,19.679671457905545,no,0,0,no,0,0,0,-1.1175699886957262
7,bonobo,kuno,gaze_following,4,yes,1,0,0,m,hand,23.958932238193018,19.679671457905545,no,0,0,no,0,0,0,-1.1175699886957262
7,bonobo,kuno,gaze_following,4,yes,2,0,0,m,hand,23.958932238193018,19.679671457905545,no,0,0,no,0,0,0,-1.1175699886957262
7,bonobo,kuno,inference,4,yes,1,0,12,m,hand,23.958932238193018,19.679671457905545,no,0,0,no,0,0,0,-1.1175699886957262
7,bonobo,kuno,quantity,4,yes,2,0,12,m,hand,23.958932238193018,19.679671457905545,no,0,0,no,0,0,0,-1.1175699886957262
7,bonobo,lexi,causality,1,yes,1,0,12,f,hand,21.163586584531142,8.473648186173854,no,0,0,no,0,0,0,1.3237953085396115
7,bonobo,lexi,gaze_following,1,yes,1,0,0,f,hand,21.163586584531142,8.473648186173854,no,0,0,no,0,0,0,1.3237953085396115
7,bonobo,lexi,gaze_following,1,yes,2,0,0,f,hand,21.163586584531142,8.473648186173854,no,0,0,no,0,0,0,1.3237953085396115
7,bonobo,lexi,inference,1,yes,1,0,1,f,hand,21.163586584531142,8.473648186173854,no,0,0,no,0,0,0,1.3237953085396115
7,bonobo,lexi,quantity,1,yes,2,0,7,f,hand,21.163586584531142,8.473648186173854,no,0,0,no,0,0,0,1.3237953085396115
7,bonobo,luiza,gaze_following,3,yes,2,0,0,f,mother,15.791923340177961,15.791923340177961,no,0,0,no,0,0,0,-0.8891332253324965
7,bonobo,luiza,quantity,3,yes,2,0,9,f,mother,15.791923340177961,15.791923340177961,no,0,0,no,0,0,0,-0.8891332253324965
7,bonobo,yaro,causality,5,yes,1,0,11,m,mother,7.567419575633128,7.567419575633128,no,0,0,no,0,0,0,-0.3119146212963755
7,bonobo,yaro,gaze_following,5,yes,1,0,1,m,mother,7.567419575633128,7.567419575633128,no,0,0,no,0,0,0,-0.3119146212963755
7,bonobo,yaro,gaze_following,5,yes,2,0,1,m,mother,7.567419575633128,7.567419575633128,no,0,0,no,0,0,0,-0.3119146212963755
7,bonobo,yaro,inference,5,yes,1,0,4,m,mother,7.567419575633128,7.567419575633128,no,0,0,no,0,0,0,-0.3119146212963755
7,bonobo,yaro,quantity,5,yes,2,0,5,m,mother,7.567419575633128,7.567419575633128,no,0,0,no,0,0,0,-0.3119146212963755
7,bonobo,yasa,causality,2,yes,1,0,4,f,mother,23.208761122518823,16.462696783025326,no,0,0,no,0,0,0,1.340676083413931
7,bonobo,yasa,gaze_following,2,yes,1,0,0,f,mother,23.208761122518823,16.462696783025326,no,0,0,no,0,0,0,1.340676083413931
7,bonobo,yasa,gaze_following,2,yes,2,0,0,f,mother,23.208761122518823,16.462696783025326,no,0,0,no,0,0,0,1.340676083413931
7,bonobo,yasa,inference,2,yes,1,0,4,f,mother,23.208761122518823,16.462696783025326,no,0,0,no,0,0,0,1.340676083413931
7,bonobo,yasa,quantity,2,yes,2,0,11,f,mother,23.208761122518823,16.462696783025326,no,0,0,no,0,0,0,1.340676083413931
7,gorilla,abeeku,causality,1,yes,1,0,11,m,mother,21.544147843942504,8.24914442162902,no,0,0,yes,0.4375,3,0,0.038869758355809414
7,gorilla,abeeku,gaze_following,1,yes,1,0,0,m,mother,21.544147843942504,8.24914442162902,no,0,0,yes,0.4375,3,0,0.038869758355809414
7,gorilla,abeeku,gaze_following,1,yes,2,0,0,m,mother,21.544147843942504,8.24914442162902,no,0,0,yes,0.4375,3,0,0.038869758355809414
7,gorilla,abeeku,inference,1,yes,1,0,1,m,mother,21.544147843942504,8.24914442162902,no,0,0,yes,0.4375,3,0,0.038869758355809414
7,gorilla,abeeku,quantity,1,yes,2,0,11,m,mother,21.544147843942504,8.24914442162902,no,0,0,yes,0.4375,3,0,0.038869758355809414
7,gorilla,diara,causality,4,yes,1,0,6,f,mother,6.694045174537988,6.694045174537988,no,0,0,yes,0.4375,3,0,0.03078780246931869
7,gorilla,diara,gaze_following,4,yes,1,0,0,f,mother,6.694045174537988,6.694045174537988,no,0,0,yes,0.4375,3,0,0.03078780246931869
7,gorilla,diara,gaze_following,4,yes,2,0,0,f,mother,6.694045174537988,6.694045174537988,no,0,0,yes,0.4375,3,0,0.03078780246931869
7,gorilla,diara,inference,4,yes,1,0,6,f,mother,6.694045174537988,6.694045174537988,no,0,0,yes,0.4375,3,0,0.03078780246931869
7,gorilla,diara,quantity,4,yes,2,0,6,f,mother,6.694045174537988,6.694045174537988,no,0,0,yes,0.4375,3,0,0.03078780246931869
7,gorilla,kianga,causality,5,yes,1,0,6,f,mother,3.9589322381930185,3.9589322381930185,no,0,0,yes,0.4375,3,0,0.46942886893440705
7,gorilla,kianga,gaze_following,5,yes,1,0,0,f,mother,3.9589322381930185,3.9589322381930185,no,0,0,yes,0.4375,3,0,0.46942886893440705
7,gorilla,kianga,gaze_following,5,yes,2,0,0,f,mother,3.9589322381930185,3.9589322381930185,no,0,0,yes,0.4375,3,0,0.46942886893440705
7,gorilla,kianga,inference,5,yes,1,0,6,f,mother,3.9589322381930185,3.9589322381930185,no,0,0,yes,0.4375,3,0,0.46942886893440705
7,gorilla,kianga,quantity,5,yes,2,0,6,f,mother,3.9589322381930185,3.9589322381930185,no,0,0,yes,0.4375,3,0,0.46942886893440705
7,gorilla,kibara,causality,2,yes,1,0,10,f,mother,16.851471594798085,16.851471594798085,no,0,0,yes,0.4375,3,0,-0.13546167932322598
7,gorilla,kibara,gaze_following,2,yes,1,0,0,f,mother,16.851471594798085,16.851471594798085,no,0,0,yes,0.4375,3,0,-0.13546167932322598
7,gorilla,kibara,gaze_following,2,yes,2,0,0,f,mother,16.851471594798085,16.851471594798085,no,0,0,yes,0.4375,3,0,-0.13546167932322598
7,gorilla,kibara,inference,2,yes,1,0,6,f,mother,16.851471594798085,16.851471594798085,no,0,0,yes,0.4375,3,0,-0.13546167932322598
7,gorilla,kibara,quantity,2,yes,2,0,11,f,mother,16.851471594798085,16.851471594798085,no,0,0,yes,0.4375,3,0,-0.13546167932322598
7,gorilla,kio,causality,6,yes,1,0,6,m,mother,2.954140999315537,2.954140999315537,no,0,0,yes,0.4375,3,0,0.48733105365708634
7,gorilla,kio,gaze_following,6,yes,1,0,0,m,mother,2.954140999315537,2.954140999315537,no,0,0,yes,0.4375,3,0,0.48733105365708634
7,gorilla,kio,gaze_following,6,yes,2,0,0,m,mother,2.954140999315537,2.954140999315537,no,0,0,yes,0.4375,3,0,0.48733105365708634
7,gorilla,kio,inference,6,yes,1,0,6,m,mother,2.954140999315537,2.954140999315537,no,0,0,yes,0.4375,3,0,0.48733105365708634
7,gorilla,kio,quantity,6,yes,2,0,5,m,mother,2.954140999315537,2.954140999315537,no,0,0,yes,0.4375,3,0,0.48733105365708634
7,gorilla,kumili,causality,3,yes,1,0,10,f,mother,16.824093086926762,7.972621492128679,no,0,0,yes,0.4375,3,0,0.07325324540976409
7,gorilla,kumili,gaze_following,3,yes,1,0,0,f,mother,16.824093086926762,7.972621492128679,no,0,0,yes,0.4375,3,0,0.07325324540976409
7,gorilla,kumili,gaze_following,3,yes,2,0,0,f,mother,16.824093086926762,7.972621492128679,no,0,0,yes,0.4375,3,0,0.07325324540976409
7,gorilla,kumili,inference,3,yes,1,0,6,f,mother,16.824093086926762,7.972621492128679,no,0,0,yes,0.4375,3,0,0.07325324540976409
7,gorilla,kumili,quantity,3,yes,2,0,11,f,mother,16.824093086926762,7.972621492128679,no,0,0,yes,0.4375,3,0,0.07325324540976409
7,orangutan,bimbo,causality,1,no,1,0,4,m,hand,40.16974674880219,19.915126625598905,no,0,0,yes,0.6206896551724138,7,0,-0.5395604552219591
7,orangutan,bimbo,gaze_following,1,no,1,0,0,m,hand,40.16974674880219,19.915126625598905,no,0,0,yes,0.6206896551724138,7,0,-0.5395604552219591
7,orangutan,bimbo,gaze_following,1,no,2,0,0,m,hand,40.16974674880219,19.915126625598905,no,0,0,yes,0.6206896551724138,7,0,-0.5395604552219591
7,orangutan,bimbo,inference,1,no,1,0,1,m,hand,40.16974674880219,19.915126625598905,no,0,0,yes,0.6206896551724138,7,0,-0.5395604552219591
7,orangutan,bimbo,quantity,1,no,2,0,6,m,hand,40.16974674880219,19.915126625598905,no,0,0,yes,0.6206896551724138,7,0,-0.5395604552219591
7,orangutan,dokana,causality,3,no,1,7,12,f,mother,31.805612594113622,17.916495550992472,no,0,0,yes,0.6206896551724138,7,0,0.5627644836868644
7,orangutan,dokana,gaze_following,3,no,1,7,0,f,mother,31.805612594113622,17.916495550992472,no,0,0,yes,0.6206896551724138,7,0,0.5627644836868644
7,orangutan,dokana,gaze_following,3,no,2,7,0,f,mother,31.805612594113622,17.916495550992472,no,0,0,yes,0.6206896551724138,7,0,0.5627644836868644
7,orangutan,dokana,inference,3,no,1,7,12,f,mother,31.805612594113622,17.916495550992472,no,0,0,yes,0.6206896551724138,7,0,0.5627644836868644
7,orangutan,dokana,quantity,3,no,2,7,9,f,mother,31.805612594113622,17.916495550992472,no,0,0,yes,0.6206896551724138,7,0,0.5627644836868644
7,orangutan,padana,causality,4,no,1,0,12,f,mother,23.00889801505818,23.00889801505818,no,0,0,yes,0.6206896551724138,7,0,0.6751515430915864
7,orangutan,padana,gaze_following,4,no,1,0,0,f,mother,23.00889801505818,23.00889801505818,no,0,0,yes,0.6206896551724138,7,0,0.6751515430915864
7,orangutan,padana,gaze_following,4,yes,2,0,0,f,mother,23.00889801505818,23.00889801505818,no,0,0,yes,0.6206896551724138,7,0,0.6751515430915864
7,orangutan,padana,inference,4,no,1,0,12,f,mother,23.00889801505818,23.00889801505818,no,0,0,yes,0.6206896551724138,7,0,0.6751515430915864
7,orangutan,padana,quantity,4,yes,2,0,12,f,mother,23.00889801505818,23.00889801505818,no,0,0,yes,0.6206896551724138,7,0,0.6751515430915864
7,orangutan,pini,causality,2,no,1,3,11,f,mother,32.394250513347025,32.394250513347025,no,0,0,yes,0.6206896551724138,7,0,-0.0920594856113015
7,orangutan,pini,gaze_following,2,no,1,3,0,f,mother,32.394250513347025,32.394250513347025,no,0,0,yes,0.6206896551724138,7,0,-0.0920594856113015
7,orangutan,pini,gaze_following,2,no,2,0,2,f,mother,32.394250513347025,32.394250513347025,no,0,0,yes,0.6206896551724138,7,0,-0.0920594856113015
7,orangutan,pini,inference,2,no,1,3,4,f,mother,32.394250513347025,32.394250513347025,no,0,0,yes,0.6206896551724138,7,0,-0.0920594856113015
7,orangutan,pini,quantity,2,no,2,0,9,f,mother,32.394250513347025,32.394250513347025,no,0,0,yes,0.6206896551724138,7,0,-0.0920594856113015
7,orangutan,raja,causality,5,no,1,0,10,f,mother,17.155373032169745,17.155373032169745,no,0,0,yes,0.6206896551724138,7,0,0.307854422107632
7,orangutan,raja,gaze_following,5,no,1,0,1,f,mother,17.155373032169745,17.155373032169745,no,0,0,yes,0.6206896551724138,7,0,0.307854422107632
7,orangutan,raja,gaze_following,5,no,2,0,0,f,mother,17.155373032169745,17.155373032169745,no,0,0,yes,0.6206896551724138,7,0,0.307854422107632
7,orangutan,raja,inference,5,no,1,0,4,f,mother,17.155373032169745,17.155373032169745,no,0,0,yes,0.6206896551724138,7,0,0.307854422107632
7,orangutan,raja,quantity,5,no,2,0,9,f,mother,17.155373032169745,17.155373032169745,no,0,0,yes,0.6206896551724138,7,0,0.307854422107632
8,a_chimp,azibo,causality,12,yes,1,0,8,m,mother,5.6290212183436,5.6290212183436,no,0,0,yes,0.7407407407407407,5,0,0.8711642973331689
8,a_chimp,azibo,gaze_following,12,yes,1,0,0,m,mother,5.6290212183436,5.6290212183436,no,0,0,yes,0.7407407407407407,5,0,0.8711642973331689
8,a_chimp,azibo,inference,12,yes,1,0,4,m,mother,5.6290212183436,5.6290212183436,no,0,0,yes,0.7407407407407407,5,0,0.8711642973331689
8,a_chimp,bambari,causality,6,no,1,0,6,f,mother,19.975359342915812,4.82135523613963,no,0,0,yes,0.7407407407407407,5,0,0.42331529657779643
8,a_chimp,bambari,gaze_following,6,no,1,0,0,f,mother,19.975359342915812,4.82135523613963,no,0,0,yes,0.7407407407407407,5,0,0.42331529657779643
8,a_chimp,bambari,inference,6,no,1,0,4,f,mother,19.975359342915812,4.82135523613963,no,0,0,yes,0.7407407407407407,5,0,0.42331529657779643
8,a_chimp,dorien,causality,6,no,1,0,3,f,hand,40.10403832991102,19.750855578370977,no,0,0,yes,0.7407407407407407,5,0,-1.802213217862604
8,a_chimp,dorien,gaze_following,6,no,1,0,0,f,hand,40.10403832991102,19.750855578370977,no,0,0,yes,0.7407407407407407,5,0,-1.802213217862604
8,a_chimp,dorien,inference,6,no,1,0,8,f,hand,40.10403832991102,19.750855578370977,no,0,0,yes,0.7407407407407407,5,0,-1.802213217862604
8,a_chimp,fraukje,causality,9,no,1,0,12,f,hand,44.648870636550306,19.750855578370977,no,0,0,yes,0.7407407407407407,5,0,0.5147224862876659
8,a_chimp,fraukje,gaze_following,9,no,1,0,0,f,hand,44.648870636550306,19.750855578370977,no,0,0,yes,0.7407407407407407,5,0,0.5147224862876659
8,a_chimp,fraukje,inference,9,no,1,0,10,f,hand,44.648870636550306,19.750855578370977,no,0,0,yes,0.7407407407407407,5,0,0.5147224862876659
8,a_chimp,frodo,causality,1,no,1,0,8,m,mother,27.003422313483917,19.750855578370977,no,0,0,yes,0.7407407407407407,5,0,0.5039799925674622
8,a_chimp,frodo,gaze_following,1,no,1,0,0,m,mother,27.003422313483917,19.750855578370977,no,0,0,yes,0.7407407407407407,5,0,0.5039799925674622
8,a_chimp,frodo,inference,1,no,1,0,11,m,mother,27.003422313483917,19.750855578370977,no,0,0,yes,0.7407407407407407,5,0,0.5039799925674622
8,a_chimp,kisha,causality,8,yes,1,0,8,f,mother,16.739219712525667,7.195071868583162,no,0,0,yes,0.7407407407407407,5,0,1.5412605130504173
8,a_chimp,kisha,gaze_following,8,yes,1,0,1,f,mother,16.739219712525667,7.195071868583162,no,0,0,yes,0.7407407407407407,5,0,1.5412605130504173
8,a_chimp,kisha,inference,8,yes,1,0,5,f,mother,16.739219712525667,7.195071868583162,no,0,0,yes,0.7407407407407407,5,0,1.5412605130504173
8,a_chimp,natascha,causality,5,yes,1,0,7,f,hand,40.6735112936345,19.750855578370977,no,0,0,yes,0.7407407407407407,5,0,0.04281049295960245
8,a_chimp,natascha,gaze_following,5,yes,1,0,0,f,hand,40.6735112936345,19.750855578370977,no,0,0,yes,0.7407407407407407,5,0,0.04281049295960245
8,a_chimp,natascha,inference,5,yes,1,0,10,f,hand,40.6735112936345,19.750855578370977,no,0,0,yes,0.7407407407407407,5,0,0.04281049295960245
8,a_chimp,ohini,causality,13,yes,1,0,6,m,mother,4.681724845995893,4.681724845995893,no,0,0,yes,0.7407407407407407,5,0,1.2181543875585137
8,a_chimp,ohini,gaze_following,13,yes,1,0,1,m,mother,4.681724845995893,4.681724845995893,no,0,0,yes,0.7407407407407407,5,0,1.2181543875585137
8,a_chimp,ohini,inference,13,yes,1,0,5,m,mother,4.681724845995893,4.681724845995893,no,0,0,yes,0.7407407407407407,5,0,1.2181543875585137
8,a_chimp,riet,causality,3,no,1,0,3,f,hand,43.04996577686516,19.750855578370977,no,0,0,yes,0.7407407407407407,5,0,-2.412907825560658
8,a_chimp,riet,gaze_following,3,no,1,0,2,f,hand,43.04996577686516,19.750855578370977,no,0,0,yes,0.7407407407407407,5,0,-2.412907825560658
8,a_chimp,riet,inference,3,no,1,0,2,f,hand,43.04996577686516,19.750855578370977,no,0,0,yes,0.7407407407407407,5,0,-2.412907825560658
8,a_chimp,robert,causality,2,no,1,0,0,m,hand,44.99657768651608,19.750855578370977,no,0,0,yes,0.7407407407407407,5,0,-0.2912933610090107
8,a_chimp,robert,gaze_following,2,no,1,0,0,m,hand,44.99657768651608,19.750855578370977,no,0,0,yes,0.7407407407407407,5,0,-0.2912933610090107
8,a_chimp,robert,inference,2,no,1,0,0,m,hand,44.99657768651608,19.750855578370977,no,0,0,yes,0.7407407407407407,5,0,-0.2912933610090107
8,a_chimp,sandra,causality,6,no,1,0,12,f,mother,27.474332648870636,19.750855578370977,no,0,0,yes,0.7407407407407407,5,0,0.11143653042070002
8,a_chimp,sandra,gaze_following,6,no,1,0,3,f,mother,27.474332648870636,19.750855578370977,no,0,0,yes,0.7407407407407407,5,0,0.11143653042070002
8,a_chimp,sandra,inference,6,no,1,0,12,f,mother,27.474332648870636,19.750855578370977,no,0,0,yes,0.7407407407407407,5,0,0.11143653042070002
8,a_chimp,shanga,causality,11,no,1,7,6,f,mother,9.744010951403148,0.971937029431896,no,0,0,yes,0.7407407407407407,5,0,0.9175204731082564
8,a_chimp,shanga,gaze_following,11,no,1,7,0,f,mother,9.744010951403148,0.971937029431896,no,0,0,yes,0.7407407407407407,5,0,0.9175204731082564
8,a_chimp,shanga,inference,11,no,1,7,6,f,mother,9.744010951403148,0.971937029431896,no,0,0,yes,0.7407407407407407,5,0,0.9175204731082564
8,a_chimp,tai,causality,4,no,1,0,8,f,mother,18.299794661190965,18.299794661190965,no,0,0,yes,0.7407407407407407,5,0,-0.3310207683828385
8,a_chimp,tai,gaze_following,4,no,1,0,2,f,mother,18.299794661190965,18.299794661190965,no,0,0,yes,0.7407407407407407,5,0,-0.3310207683828385
8,a_chimp,tai,inference,4,no,1,0,6,f,mother,18.299794661190965,18.299794661190965,no,0,0,yes,0.7407407407407407,5,0,-0.3310207683828385
8,b_chimp,alex,causality,1,no,1,0,12,m,hand,19.72895277207392,18.56810403832991,no,0,0,no,0,0,0,-0.18973295405586957
8,b_chimp,alex,gaze_following,1,no,1,0,1,m,hand,19.72895277207392,18.56810403832991,no,0,0,no,0,0,0,-0.18973295405586957
8,b_chimp,alex,gaze_following,1,no,2,0,1,m,hand,19.72895277207392,18.56810403832991,no,0,0,no,0,0,0,-0.18973295405586957
8,b_chimp,alex,inference,1,no,1,0,12,m,hand,19.72895277207392,18.56810403832991,no,0,0,no,0,0,0,-0.18973295405586957
8,b_chimp,alex,quantity,1,no,2,0,10,m,hand,19.72895277207392,18.56810403832991,no,0,0,no,0,0,0,-0.18973295405586957
8,b_chimp,daza,causality,5,yes,1,0,8,f,hand,34.91581108829569,7.515400410677618,no,0,0,no,0,0,0,0.629411382614031
8,b_chimp,daza,gaze_following,5,yes,1,0,0,f,hand,34.91581108829569,7.515400410677618,no,0,0,no,0,0,0,0.629411382614031
8,b_chimp,daza,gaze_following,5,yes,2,0,0,f,hand,34.91581108829569,7.515400410677618,no,0,0,no,0,0,0,0.629411382614031
8,b_chimp,daza,inference,5,yes,1,0,3,f,hand,34.91581108829569,7.515400410677618,no,0,0,no,0,0,0,0.629411382614031
8,b_chimp,daza,quantity,5,yes,2,0,6,f,hand,34.91581108829569,7.515400410677618,no,0,0,no,0,0,0,0.629411382614031
8,b_chimp,frederike,causality,6,yes,1,0,12,f,hand,46.91581108829569,7.515400410677618,no,0,0,no,0,0,0,0.8394245251011924
8,b_chimp,frederike,gaze_following,6,yes,1,0,0,f,hand,46.91581108829569,7.515400410677618,no,0,0,no,0,0,0,0.8394245251011924
8,b_chimp,frederike,gaze_following,6,yes,2,0,0,f,hand,46.91581108829569,7.515400410677618,no,0,0,no,0,0,0,0.8394245251011924
8,b_chimp,frederike,inference,6,yes,1,0,2,f,hand,46.91581108829569,7.515400410677618,no,0,0,no,0,0,0,0.8394245251011924
8,b_chimp,frederike,quantity,6,yes,2,0,7,f,hand,46.91581108829569,7.515400410677618,no,0,0,no,0,0,0,0.8394245251011924
8,b_chimp,hope,causality,2,no,1,0,10,f,mother,29.965776865160848,4.826830937713894,no,0,0,no,0,0,0,1.069976905533216
8,b_chimp,hope,gaze_following,2,no,1,0,1,f,mother,29.965776865160848,4.826830937713894,no,0,0,no,0,0,0,1.069976905533216
8,b_chimp,hope,gaze_following,2,no,2,0,0,f,mother,29.965776865160848,4.826830937713894,no,0,0,no,0,0,0,1.069976905533216
8,b_chimp,hope,inference,2,no,1,0,3,f,mother,29.965776865160848,4.826830937713894,no,0,0,no,0,0,0,1.069976905533216
8,b_chimp,hope,quantity,2,no,2,0,9,f,mother,29.965776865160848,4.826830937713894,no,0,0,no,0,0,0,1.069976905533216
8,b_chimp,jeudi,causality,5,yes,1,0,11,f,hand,54.91581108829569,7.515400410677618,no,0,0,no,0,0,0,0.16574003566377069
8,b_chimp,jeudi,gaze_following,5,yes,1,0,0,f,hand,54.91581108829569,7.515400410677618,no,0,0,no,0,0,0,0.16574003566377069
8,b_chimp,jeudi,gaze_following,5,yes,2,0,0,f,hand,54.91581108829569,7.515400410677618,no,0,0,no,0,0,0,0.16574003566377069
8,b_chimp,jeudi,inference,5,yes,1,0,4,f,hand,54.91581108829569,7.515400410677618,no,0,0,no,0,0,0,0.16574003566377069
8,b_chimp,jeudi,quantity,5,yes,2,0,6,f,hand,54.91581108829569,7.515400410677618,no,0,0,no,0,0,0,0.16574003566377069
8,b_chimp,zira,causality,3,no,1,0,6,f,mother,23.496235455167692,4.826830937713894,no,0,0,no,0,0,0,-0.1283420103539885
8,b_chimp,zira,gaze_following,3,no,1,0,1,f,mother,23.496235455167692,4.826830937713894,no,0,0,no,0,0,0,-0.1283420103539885
8,b_chimp,zira,gaze_following,3,no,2,0,3,f,mother,23.496235455167692,4.826830937713894,no,0,0,no,0,0,0,-0.1283420103539885
