date,time_point,species,focal,associates
2020-11-17,8,a-chimps,Kisha,Swela
2020-11-17,8,a-chimps,Kisha,Youma
2020-11-17,8,a-chimps,Kisha,Frank
2020-11-17,8,a-chimps,Ohini,Youma
2020-11-17,8,a-chimps,Ohini,Frank
2020-11-17,8,a-chimps,Swela,Kisha
2020-11-17,8,a-chimps,Swela,Ohini
2020-11-17,8,a-chimps,Youma,Ohini
2020-11-17,8,a-chimps,Youma,Frank
2020-11-17,8,a-chimps,Frank,Ohini
2020-11-17,8,a-chimps,Frank,Youma
2020-11-18,8,a-chimps,Frodo,Azibo
2020-11-18,8,a-chimps,Frodo,Maja
2020-11-18,8,a-chimps,Sandra,Fraukje
2020-11-18,8,a-chimps,Sandra,Carola
2020-11-18,8,a-chimps,Robert,Dorien
2020-11-18,8,a-chimps,Dorien,Robert
2020-11-18,8,a-chimps,Tai,Kisha
2020-11-18,8,a-chimps,Tai,Ohini
2020-11-18,8,a-chimps,Tai,Frank
2020-11-18,8,a-chimps,Azibo,Maja
2020-11-18,8,a-chimps,Ohini,Tai
2020-11-18,8,a-chimps,Ohini,Kisha
2020-11-18,8,a-chimps,Ohini,Frank
2020-11-18,8,a-chimps,Riet,NA
2020-11-18,8,a-chimps,Shanga,Frodo
2020-11-18,8,a-chimps,Fraukje,Sandra
2020-11-18,8,a-chimps,Fraukje,Carola
2020-11-18,8,a-chimps,Carola,Sandra
2020-11-18,8,a-chimps,Carola,Fraukje
2020-11-18,8,a-chimps,Frank,Bambari
2020-11-18,8,a-chimps,Swela,NA
2020-11-18,8,a-chimps,Corrie,Natascha
2020-11-18,8,a-chimps,Corrie,Makeni
2020-11-18,8,a-chimps,Corrie,Youma
2020-11-18,8,a-chimps,Bambari,Kisha
2020-11-18,8,a-chimps,Bambari,Frank
2020-11-18,8,a-chimps,Kisha,Bambari
2020-11-18,8,a-chimps,Maja,Bambari
2020-11-18,8,a-chimps,Maja,Kisha
2020-11-18,8,a-chimps,Maja,Frank
2020-11-18,8,a-chimps,Natascha,Corrie
2020-11-18,8,a-chimps,Natascha,Makeni
2020-11-18,8,a-chimps,Natascha,Youma
2020-11-18,8,a-chimps,Makeni,Corrie
2020-11-18,8,a-chimps,Makeni,Natascha
2020-11-18,8,a-chimps,Makeni,Youma
2020-11-18,8,a-chimps,Youma,Corrie
2020-11-18,8,a-chimps,Youma,Natascha
2020-11-19,8,a-chimps,Frodo,NA
2020-11-19,8,a-chimps,Robert,NA
2020-11-19,8,a-chimps,Sandra,Tai
2020-11-19,8,a-chimps,Tai,Sandra
2020-11-19,8,a-chimps,Dorien,NA
2020-11-19,8,a-chimps,Riet,NA
2020-11-19,8,a-chimps,Swela,NA
2020-11-19,8,a-chimps,Kisha,Azibo
2020-11-19,8,a-chimps,Kisha,Ohini
2020-11-19,8,a-chimps,Kisha,Frank
2020-11-19,8,a-chimps,Azibo,Kisha
2020-11-19,8,a-chimps,Azibo,Ohini
2020-11-19,8,a-chimps,Azibo,Frank
2020-11-19,8,a-chimps,Ohini,Azibo
2020-11-19,8,a-chimps,Ohini,Kisha
2020-11-19,8,a-chimps,Ohini,Frank
2020-11-19,8,a-chimps,Makeni,NA
2020-11-19,8,a-chimps,Maja,Bambari
2020-11-19,8,a-chimps,Maja,Youma
2020-11-19,8,a-chimps,Bambari,NA
2020-11-19,8,a-chimps,Shanga,NA
2020-11-19,8,a-chimps,Frank,Kisha
2020-11-19,8,a-chimps,Carola,Fraukje
2020-11-19,8,a-chimps,Carola,Natascha
2020-11-19,8,a-chimps,Carola,Youma
2020-11-19,8,a-chimps,Youma,Natascha
2020-11-19,8,a-chimps,Corrie,Natascha
2020-11-19,8,a-chimps,Corrie,Youma
2020-11-19,8,a-chimps,Fraukje,Natascha
2020-11-19,8,a-chimps,Fraukje,Youma
2020-11-19,8,a-chimps,Fraukje,Carola
2020-11-19,8,a-chimps,Natascha,Corrie
2020-11-19,8,a-chimps,Natascha,Fraukje
2020-11-19,8,a-chimps,Natascha,Youma
2020-11-19,8,a-chimps,Natascha,Carola
2020-11-20,8,a-chimps,Frodo,NA
2020-11-20,8,a-chimps,Robert,Tai
2020-11-20,8,a-chimps,Robert,Makeni
2020-11-20,8,a-chimps,Sandra,Youma
2020-11-20,8,a-chimps,Tai,Robert
2020-11-20,8,a-chimps,Tai,Kisha
2020-11-20,8,a-chimps,Tai,Ohini
2020-11-20,8,a-chimps,Tai,Frank
2020-11-20,8,a-chimps,Makeni,Youma
2020-11-20,8,a-chimps,Youma,Makeni
2020-11-20,8,a-chimps,Corrie,Bambari
2020-11-20,8,a-chimps,Corrie,Maja
2020-11-20,8,a-chimps,Bambari,Corrie
2020-11-20,8,a-chimps,Bambari,Maja
2020-11-20,8,a-chimps,Maja,Corrie
2020-11-20,8,a-chimps,Maja,Bambari
2020-11-20,8,a-chimps,Natascha,Makeni
2020-11-20,8,a-chimps,Dorien,Azibo
2020-11-20,8,a-chimps,Azibo,Dorien
2020-11-20,8,a-chimps,Riet,Shanga
2020-11-20,8,a-chimps,Shanga,Riet
2020-11-20,8,a-chimps,Fraukje,Swela
2020-11-20,8,a-chimps,Fraukje,Carola
2020-11-20,8,a-chimps,Carola,Fraukje
2020-11-20,8,a-chimps,Carola,Swela
2020-11-20,8,a-chimps,Swela,Fraukje
2020-11-20,8,a-chimps,Swela,Carola
2020-11-20,8,a-chimps,Kisha,Robert
2020-11-20,8,a-chimps,Kisha,Tai
2020-11-20,8,a-chimps,Kisha,Ohini
2020-11-20,8,a-chimps,Kisha,Frank
2020-11-20,8,a-chimps,Ohini,Robert
2020-11-20,8,a-chimps,Ohini,Tai
2020-11-20,8,a-chimps,Ohini,Kisha
2020-11-20,8,a-chimps,Ohini,Frank
2020-11-20,8,a-chimps,Frank,Robert
2020-11-20,8,a-chimps,Frank,Tai
2020-11-20,8,a-chimps,Frank,Kisha
2020-11-20,8,a-chimps,Frank,Ohini
2020-11-23,8,a-chimps,Frodo,NA
2020-11-23,8,a-chimps,Robert,NA
2020-11-23,8,a-chimps,Sandra,Tai
2020-11-23,8,a-chimps,Tai,Sandra
2020-11-23,8,a-chimps,Corrie,Bambari
2020-11-23,8,a-chimps,Corrie,Kisha
2020-11-23,8,a-chimps,Corrie,Ohini
2020-11-23,8,a-chimps,Corrie,Makeni
2020-11-23,8,a-chimps,Dorien,NA
2020-11-23,8,a-chimps,Riet,NA
2020-11-23,8,a-chimps,Azibo,Swela
2020-11-23,8,a-chimps,Bambari,Corrie
2020-11-23,8,a-chimps,Bambari,Kisha
2020-11-23,8,a-chimps,Bambari,Ohini
2020-11-23,8,a-chimps,Bambari,Makeni
2020-11-23,8,a-chimps,Fraukje,Carola
2020-11-23,8,a-chimps,Kisha,Corrie
2020-11-23,8,a-chimps,Kisha,Bambari
2020-11-23,8,a-chimps,Kisha,Ohini
2020-11-23,8,a-chimps,Kisha,Makeni
2020-11-23,8,a-chimps,Kisha,Frank
2020-11-23,8,a-chimps,Natascha,Maja
2020-11-23,8,a-chimps,Natascha,Youma
2020-11-23,8,a-chimps,Maja,Natascha
2020-11-23,8,a-chimps,Maja,Youma
2020-11-23,8,a-chimps,Ohini,Corrie
2020-11-23,8,a-chimps,Ohini,Bambari
2020-11-23,8,a-chimps,Ohini,Kisha
2020-11-23,8,a-chimps,Ohini,Frank
2020-11-23,8,a-chimps,Swela,Azibo
2020-11-23,8,a-chimps,Makeni,Corrie
2020-11-23,8,a-chimps,Makeni,Bambari
2020-11-23,8,a-chimps,Makeni,Kisha
2020-11-23,8,a-chimps,Makeni,Ohini
2020-11-23,8,a-chimps,Makeni,Frank
2020-11-23,8,a-chimps,Youma,Maja
2020-11-23,8,a-chimps,Youma,Natascha
2020-11-23,8,a-chimps,Shanga,NA
2020-11-23,8,a-chimps,Frank,Corrie
2020-11-23,8,a-chimps,Frank,Bambari
2020-11-23,8,a-chimps,Frank,Kisha
2020-11-23,8,a-chimps,Frank,Ohini
2020-11-23,8,a-chimps,Frank,Makeni
2020-11-23,8,a-chimps,Carola,Fraukje
2020-11-24,8,a-chimps,Shanga,NA
2020-11-24,8,a-chimps,Riet,NA
2020-11-24,8,a-chimps,Dorien,NA
2020-11-24,8,a-chimps,Corrie,Natascha
2020-11-24,8,a-chimps,Natascha,Corrie
2020-11-24,8,a-chimps,Bambari,NA
2020-11-24,8,a-chimps,Swela,NA
2020-11-24,8,a-chimps,Robert,Tai
2020-11-24,8,a-chimps,Robert,Shanga
2020-11-24,8,a-chimps,Tai,Robert
2020-11-24,8,a-chimps,Tai,Shanga
2020-11-24,8,a-chimps,Youma,NA
2020-11-24,8,a-chimps,Maja,Kisha
2020-11-24,8,a-chimps,Maja,Ohini
2020-11-24,8,a-chimps,Maja,Frank
2020-11-24,8,a-chimps,Kisha,Maja
2020-11-24,8,a-chimps,Kisha,Ohini
2020-11-24,8,a-chimps,Kisha,Frank
2020-11-24,8,a-chimps,Ohini,Kisha
2020-11-24,8,a-chimps,Ohini,Maja
2020-11-24,8,a-chimps,Ohini,Frank
2020-11-24,8,a-chimps,Frank,Kisha
2020-11-24,8,a-chimps,Frank,Maja
2020-11-24,8,a-chimps,Frank,Ohini
2020-11-24,8,a-chimps,Frodo,Sandra
2020-11-24,8,a-chimps,Frodo,Fraukje
2020-11-24,8,a-chimps,Frodo,Carola
2020-11-24,8,a-chimps,Fraukje,Frodo
2020-11-24,8,a-chimps,Fraukje,Sandra
2020-11-24,8,a-chimps,Fraukje,Carola
2020-11-24,8,a-chimps,Carola,Frodo
2020-11-24,8,a-chimps,Carola,Sandra
2020-11-24,8,a-chimps,Carola,Fraukje
2020-11-24,8,a-chimps,Sandra,Frodo
2020-11-24,8,a-chimps,Sandra,Fraukje
2020-11-24,8,a-chimps,Sandra,Carola
2020-11-24,8,a-chimps,Azibo,NA
2020-11-24,8,a-chimps,Makeni,Kisha
2020-11-24,8,a-chimps,Makeni,Youma
2020-11-24,8,a-chimps,Makeni,Frank
2020-11-25,8,a-chimps,Sandra,NA
2020-11-25,8,a-chimps,Frodo,NA
2020-11-25,8,a-chimps,Robert,NA
2020-11-25,8,a-chimps,Corrie,Maja
2020-11-25,8,a-chimps,Fraukje,Carola
2020-11-25,8,a-chimps,Carola,Corrie
2020-11-25,8,a-chimps,Carola,Fraukje
2020-11-25,8,a-chimps,Natascha,NA
2020-11-25,8,a-chimps,Kisha,Frank
2020-11-25,8,a-chimps,Frank,Kisha
2020-11-25,8,a-chimps,Shanga,Robert
2020-11-25,8,a-chimps,Bambari,NA
2020-11-25,8,a-chimps,Tai,NA
2020-11-25,8,a-chimps,Swela,NA
2020-11-25,8,a-chimps,Riet,NA
2020-11-25,8,a-chimps,Dorien,NA
2020-11-25,8,a-chimps,Maja,NA
2020-11-25,8,a-chimps,Makeni,Frank
2020-11-25,8,a-chimps,Ohini,Makeni
2020-11-25,8,a-chimps,Ohini,Youma
2020-11-25,8,a-chimps,Ohini,Frank
2020-11-25,8,a-chimps,Youma,Maja
2020-11-25,8,a-chimps,Azibo,Sandra
2020-11-25,8,a-chimps,Azibo,Youma
2020-11-26,8,a-chimps,Frodo,Corrie
2020-11-26,8,a-chimps,Frodo,Azibo
2020-11-26,8,a-chimps,Frodo,Kisha
2020-11-26,8,a-chimps,Frodo,Maja
2020-11-26,8,a-chimps,Frodo,Ohini
2020-11-26,8,a-chimps,Frodo,Makeni
2020-11-26,8,a-chimps,Frodo,Shanga
2020-11-26,8,a-chimps,Frodo,Frank
2020-11-26,8,a-chimps,Robert,Sandra
2020-11-26,8,a-chimps,Sandra,Robert
2020-11-26,8,a-chimps,Tai,NA
2020-11-26,8,a-chimps,Dorien,NA
2020-11-26,8,a-chimps,Riet,NA
2020-11-26,8,a-chimps,Corrie,Frodo
2020-11-26,8,a-chimps,Corrie,Azibo
2020-11-26,8,a-chimps,Corrie,Kisha
2020-11-26,8,a-chimps,Corrie,Maja
2020-11-26,8,a-chimps,Corrie,Ohini
2020-11-26,8,a-chimps,Corrie,Makeni
2020-11-26,8,a-chimps,Corrie,Shanga
2020-11-26,8,a-chimps,Corrie,Frank
2020-11-26,8,a-chimps,Azibo,Frodo
2020-11-26,8,a-chimps,Azibo,Corrie
2020-11-26,8,a-chimps,Azibo,Kisha
2020-11-26,8,a-chimps,Azibo,Maja
2020-11-26,8,a-chimps,Azibo,Ohini
2020-11-26,8,a-chimps,Azibo,Makeni
2020-11-26,8,a-chimps,Azibo,Shanga
2020-11-26,8,a-chimps,Azibo,Frank
2020-11-26,8,a-chimps,Bambari,NA
2020-11-26,8,a-chimps,Fraukje,Carola
2020-11-26,8,a-chimps,Kisha,Frodo
2020-11-26,8,a-chimps,Kisha,Corrie
2020-11-26,8,a-chimps,Kisha,Azibo
2020-11-26,8,a-chimps,Kisha,Maja
2020-11-26,8,a-chimps,Kisha,Ohini
2020-11-26,8,a-chimps,Kisha,Makeni
2020-11-26,8,a-chimps,Kisha,Shanga
2020-11-26,8,a-chimps,Kisha,Frank
2020-11-26,8,a-chimps,Maja,Frodo
2020-11-26,8,a-chimps,Maja,Corrie
2020-11-26,8,a-chimps,Maja,Azibo
2020-11-26,8,a-chimps,Maja,Kisha
2020-11-26,8,a-chimps,Maja,Ohini
2020-11-26,8,a-chimps,Maja,Makeni
2020-11-26,8,a-chimps,Maja,Shanga
2020-11-26,8,a-chimps,Maja,Frank
2020-11-26,8,a-chimps,Natascha,Swela
2020-11-26,8,a-chimps,Ohini,Frodo
2020-11-26,8,a-chimps,Ohini,Corrie
2020-11-26,8,a-chimps,Ohini,Azibo
2020-11-26,8,a-chimps,Ohini,Kisha
2020-11-26,8,a-chimps,Ohini,Maja
2020-11-26,8,a-chimps,Ohini,Makeni
2020-11-26,8,a-chimps,Ohini,Shanga
2020-11-26,8,a-chimps,Ohini,Frank
2020-11-26,8,a-chimps,Swela,Natascha
2020-11-26,8,a-chimps,Makeni,Frodo
2020-11-26,8,a-chimps,Makeni,Corrie
2020-11-26,8,a-chimps,Makeni,Azibo
2020-11-26,8,a-chimps,Makeni,Kisha
2020-11-26,8,a-chimps,Makeni,Maja
2020-11-26,8,a-chimps,Makeni,Ohini
2020-11-26,8,a-chimps,Makeni,Youma
2020-11-26,8,a-chimps,Makeni,Shanga
2020-11-26,8,a-chimps,Makeni,Frank
2020-11-26,8,a-chimps,Youma,Frodo
2020-11-26,8,a-chimps,Youma,Corrie
2020-11-26,8,a-chimps,Youma,Azibo
2020-11-26,8,a-chimps,Youma,Kisha
2020-11-26,8,a-chimps,Youma,Maja
2020-11-26,8,a-chimps,Youma,Ohini
2020-11-26,8,a-chimps,Youma,Makeni
2020-11-26,8,a-chimps,Youma,Shanga
2020-11-26,8,a-chimps,Youma,Frank
2020-11-26,8,a-chimps,Shanga,Frodo
2020-11-26,8,a-chimps,Shanga,Corrie
2020-11-26,8,a-chimps,Shanga,Azibo
2020-11-26,8,a-chimps,Shanga,Kisha
2020-11-26,8,a-chimps,Shanga,Maja
2020-11-26,8,a-chimps,Shanga,Ohini
2020-11-26,8,a-chimps,Shanga,Makeni
2020-11-26,8,a-chimps,Shanga,Youma
2020-11-26,8,a-chimps,Shanga,Frank
2020-11-26,8,a-chimps,Frank,Frodo
2020-11-26,8,a-chimps,Frank,Corrie
2020-11-26,8,a-chimps,Frank,Azibo
2020-11-26,8,a-chimps,Frank,Kisha
2020-11-26,8,a-chimps,Frank,Maja
2020-11-26,8,a-chimps,Frank,Ohini
2020-11-26,8,a-chimps,Frank,Makeni
2020-11-26,8,a-chimps,Frank,Shanga
2020-11-26,8,a-chimps,Carola,Fraukje
2020-11-27,8,a-chimps,Fraukje,Shanga
2020-11-27,8,a-chimps,Fraukje,Carola
2020-11-27,8,a-chimps,Swela,NA
2020-11-27,8,a-chimps,Shanga,NA
2020-11-27,8,a-chimps,Carola,Fraukje
2020-11-27,8,a-chimps,Tai,NA
2020-11-27,8,a-chimps,Azibo,NA
2020-11-27,8,a-chimps,Ohini,NA
2020-11-27,8,a-chimps,Natascha,Corrie
2020-11-27,8,a-chimps,Natascha,Fraukje
2020-11-27,8,a-chimps,Natascha,Shanga
2020-11-27,8,a-chimps,Natascha,Carola
2020-11-27,8,a-chimps,Corrie,Sandra
2020-11-27,8,a-chimps,Corrie,Natascha
2020-11-27,8,a-chimps,Sandra,Corrie
2020-11-27,8,a-chimps,Makeni,NA
2020-11-27,8,a-chimps,Bambari,Youma
2020-11-27,8,a-chimps,Youma,Bambari
2020-11-27,8,a-chimps,Kisha,Frank
2020-11-27,8,a-chimps,Frank,Kisha
2020-11-27,8,a-chimps,Dorien,NA
2020-11-27,8,a-chimps,Maja,Bambari
2020-11-27,8,a-chimps,Maja,Youma
2020-11-27,8,a-chimps,Robert,NA
2020-11-27,8,a-chimps,Riet,NA
2020-11-27,8,a-chimps,Frodo,NA
2020-11-30,9,a-chimps,Dorien,NA
2020-11-30,9,a-chimps,Riet,NA
2020-11-30,9,a-chimps,Bambari,NA
2020-11-30,9,a-chimps,Maja,NA
2020-11-30,9,a-chimps,Frodo,NA
2020-11-30,9,a-chimps,Carola,Fraukje
2020-11-30,9,a-chimps,Fraukje,Carola
2020-11-30,9,a-chimps,Robert,Tai
2020-11-30,9,a-chimps,Robert,Ohini
2020-11-30,9,a-chimps,Robert,Shanga
2020-11-30,9,a-chimps,Tai,Robert
2020-11-30,9,a-chimps,Tai,Ohini
2020-11-30,9,a-chimps,Tai,Shanga
2020-11-30,9,a-chimps,Ohini,Robert
2020-11-30,9,a-chimps,Ohini,Tai
2020-11-30,9,a-chimps,Ohini,Shanga
2020-11-30,9,a-chimps,Shanga,Robert
2020-11-30,9,a-chimps,Shanga,Tai
2020-11-30,9,a-chimps,Shanga,Ohini
2020-11-30,9,a-chimps,Sandra,NA
2020-11-30,9,a-chimps,Swela,Tai
2020-11-30,9,a-chimps,Corrie,Natascha
2020-11-30,9,a-chimps,Corrie,Makeni
2020-11-30,9,a-chimps,Corrie,Youma
2020-11-30,9,a-chimps,Makeni,NA
2020-11-30,9,a-chimps,Natascha,Corrie
2020-11-30,9,a-chimps,Natascha,Youma
2020-11-30,9,a-chimps,Kisha,Frank
2020-11-30,9,a-chimps,Frank,Kisha
2020-11-30,9,a-chimps,Youma,Tai
2020-11-30,9,a-chimps,Youma,Makeni
2020-11-30,9,a-chimps,Azibo,NA
2020-12-01,9,a-chimps,Frodo,NA
2020-12-01,9,a-chimps,Robert,Sandra
2020-12-01,9,a-chimps,Robert,Shanga
2020-12-01,9,a-chimps,Sandra,Robert
2020-12-01,9,a-chimps,Tai,NA
2020-12-01,9,a-chimps,Corrie,Makeni
2020-12-01,9,a-chimps,Dorien,NA
2020-12-01,9,a-chimps,Riet,NA
2020-12-01,9,a-chimps,Bambari,Fraukje
2020-12-01,9,a-chimps,Bambari,Carola
2020-12-01,9,a-chimps,Fraukje,Bambari
2020-12-01,9,a-chimps,Fraukje,Carola
2020-12-01,9,a-chimps,Kisha,Corrie
2020-12-01,9,a-chimps,Kisha,Frank
2020-12-01,9,a-chimps,Maja,NA
2020-12-01,9,a-chimps,Natascha,Azibo
2020-12-01,9,a-chimps,Natascha,Swela
2020-12-01,9,a-chimps,Azibo,Natascha
2020-12-01,9,a-chimps,Azibo,Swela
2020-12-01,9,a-chimps,Ohini,Frank
2020-12-01,9,a-chimps,Swela,Azibo
2020-12-01,9,a-chimps,Swela,Natascha
2020-12-01,9,a-chimps,Makeni,Corrie
2020-12-01,9,a-chimps,Makeni,Kisha
2020-12-01,9,a-chimps,Makeni,Frank
2020-12-01,9,a-chimps,Youma,NA
2020-12-01,9,a-chimps,Shanga,Robert
2020-12-01,9,a-chimps,Shanga,Sandra
2020-12-01,9,a-chimps,Frank,Corrie
2020-12-01,9,a-chimps,Frank,Kisha
2020-12-01,9,a-chimps,Carola,Bambari
2020-12-01,9,a-chimps,Carola,Fraukje
2020-12-02,9,a-chimps,Tai,NA
2020-12-02,9,a-chimps,Dorien,NA
2020-12-02,9,a-chimps,Riet,NA
2020-12-02,9,a-chimps,Azibo,Swela
2020-12-02,9,a-chimps,Swela,Azibo
2020-12-02,9,a-chimps,Frodo,NA
2020-12-02,9,a-chimps,Robert,Ohini
2020-12-02,9,a-chimps,Robert,Shanga
2020-12-02,9,a-chimps,Shanga,Robert
2020-12-02,9,a-chimps,Shanga,Ohini
2020-12-02,9,a-chimps,Ohini,Robert
2020-12-02,9,a-chimps,Ohini,Shanga
2020-12-02,9,a-chimps,Youma,NA
2020-12-02,9,a-chimps,Makeni,NA
2020-12-02,9,a-chimps,Corrie,Maja
2020-12-02,9,a-chimps,Maja,Corrie
2020-12-02,9,a-chimps,Natascha,NA
2020-12-02,9,a-chimps,Sandra,NA
2020-12-02,9,a-chimps,Bambari,Fraukje
2020-12-02,9,a-chimps,Bambari,Carola
2020-12-02,9,a-chimps,Fraukje,Bambari
2020-12-02,9,a-chimps,Fraukje,Carola
2020-12-02,9,a-chimps,Carola,Bambari
2020-12-02,9,a-chimps,Carola,Fraukje
2020-12-02,9,a-chimps,Kisha,Frank
2020-12-02,9,a-chimps,Frank,Kisha
2020-12-03,9,a-chimps,Frodo,NA
2020-12-03,9,a-chimps,Natascha,Youma
2020-12-03,9,a-chimps,Youma,Natascha
2020-12-03,9,a-chimps,Robert,Sandra
2020-12-03,9,a-chimps,Sandra,Robert
2020-12-03,9,a-chimps,Bambari,NA
2020-12-03,9,a-chimps,Corrie,Makeni
2020-12-03,9,a-chimps,Makeni,Corrie
2020-12-03,9,a-chimps,Maja,Fraukje
2020-12-03,9,a-chimps,Maja,Carola
2020-12-03,9,a-chimps,Carola,Fraukje
2020-12-03,9,a-chimps,Carola,Maja
2020-12-03,9,a-chimps,Fraukje,Maja
2020-12-03,9,a-chimps,Fraukje,Carola
2020-12-03,9,a-chimps,Riet,Shanga
2020-12-03,9,a-chimps,Shanga,Riet
2020-12-03,9,a-chimps,Azibo,Frodo
2020-12-03,9,a-chimps,Swela,NA
2020-12-03,9,a-chimps,Frank,NA
2020-12-03,9,a-chimps,Tai,Kisha
2020-12-03,9,a-chimps,Tai,Ohini
2020-12-03,9,a-chimps,Kisha,Tai
2020-12-03,9,a-chimps,Kisha,Ohini
2020-12-03,9,a-chimps,Kisha,Frank
2020-12-03,9,a-chimps,Ohini,Tai
2020-12-03,9,a-chimps,Ohini,Kisha
2020-12-03,9,a-chimps,Ohini,Frank
2020-12-03,9,a-chimps,Dorien,NA
2020-12-04,9,a-chimps,Bambari,NA
2020-12-04,9,a-chimps,Robert,NA
2020-12-04,9,a-chimps,Riet,NA
2020-12-04,9,a-chimps,Fraukje,Maja
2020-12-04,9,a-chimps,Fraukje,Carola
2020-12-04,9,a-chimps,Maja,Fraukje
2020-12-04,9,a-chimps,Maja,Carola
2020-12-04,9,a-chimps,Carola,Fraukje
2020-12-04,9,a-chimps,Carola,Maja
2020-12-04,9,a-chimps,Frank,Kisha
2020-12-04,9,a-chimps,Frank,Ohini
2020-12-04,9,a-chimps,Ohini,Kisha
2020-12-04,9,a-chimps,Ohini,Frank
2020-12-04,9,a-chimps,Kisha,Ohini
2020-12-04,9,a-chimps,Kisha,Frank
2020-12-04,9,a-chimps,Sandra,Shanga
2020-12-04,9,a-chimps,Shanga,Sandra
2020-12-04,9,a-chimps,Tai,Frodo
2020-12-04,9,a-chimps,Frodo,Tai
2020-12-04,9,a-chimps,Dorien,Corrie
2020-12-04,9,a-chimps,Dorien,Makeni
2020-12-04,9,a-chimps,Corrie,Dorien
2020-12-04,9,a-chimps,Corrie,Makeni
2020-12-04,9,a-chimps,Makeni,Corrie
2020-12-04,9,a-chimps,Makeni,Dorien
2020-12-04,9,a-chimps,Azibo,NA
2020-12-04,9,a-chimps,Natascha,Youma
2020-12-04,9,a-chimps,Swela,NA
2020-12-04,9,a-chimps,Youma,Natascha
2020-12-07,9,a-chimps,Frodo,NA
2020-12-07,9,a-chimps,Robert,Youma
2020-12-07,9,a-chimps,Dorien,NA
2020-12-07,9,a-chimps,Riet,NA
2020-12-07,9,a-chimps,Bambari,Maja
2020-12-07,9,a-chimps,Bambari,Ohini
2020-12-07,9,a-chimps,Maja,Bambari
2020-12-07,9,a-chimps,Maja,Ohini
2020-12-07,9,a-chimps,Ohini,Bambari
2020-12-07,9,a-chimps,Ohini,Maja
2020-12-07,9,a-chimps,Sandra,Fraukje
2020-12-07,9,a-chimps,Sandra,Carola
2020-12-07,9,a-chimps,Fraukje,Sandra
2020-12-07,9,a-chimps,Fraukje,Carola
2020-12-07,9,a-chimps,Carola,Sandra
2020-12-07,9,a-chimps,Carola,Fraukje
2020-12-07,9,a-chimps,Shanga,NA
2020-12-07,9,a-chimps,Kisha,Ohini
2020-12-07,9,a-chimps,Kisha,Frank
2020-12-07,9,a-chimps,Frank,Kisha
2020-12-07,9,a-chimps,Frank,Ohini
2020-12-07,9,a-chimps,Youma,Corrie
2020-12-07,9,a-chimps,Youma,Natascha
2020-12-07,9,a-chimps,Youma,Makeni
2020-12-07,9,a-chimps,Makeni,Corrie
2020-12-07,9,a-chimps,Makeni,Natascha
2020-12-07,9,a-chimps,Makeni,Youma
2020-12-07,9,a-chimps,Corrie,Natascha
2020-12-07,9,a-chimps,Corrie,Makeni
2020-12-07,9,a-chimps,Corrie,Youma
2020-12-07,9,a-chimps,Natascha,Corrie
2020-12-07,9,a-chimps,Natascha,Makeni
2020-12-07,9,a-chimps,Natascha,Youma
2020-12-07,9,a-chimps,Tai,NA
2020-12-07,9,a-chimps,Azibo,NA
2020-12-07,9,a-chimps,Swela,NA
2020-08-21,1,b-chimps,Alex,NA
2020-08-21,1,b-chimps,Daza,Hope
2020-08-21,1,b-chimps,Frederike,Jeudi
2020-08-21,1,b-chimps,Hope,Daza
2020-08-21,1,b-chimps,Jeudi,Frederike
2020-08-24,1,b-chimps,Daza,NA
2020-08-24,1,b-chimps,Frederike,NA
2020-08-24,1,b-chimps,Hope,NA
2020-08-24,1,b-chimps,Jeudi,NA
2020-08-24,1,b-chimps,Zira,NA
2020-08-24,1,b-chimps,Alex,NA
2020-08-25,1,b-chimps,Jeudi,NA
2020-08-25,2,b-chimps,Jeudi,NA
2020-08-25,1,b-chimps,Hope,Zira
2020-08-25,2,b-chimps,Hope,Zira
2020-08-25,1,b-chimps,Zira,Hope
2020-08-25,2,b-chimps,Zira,Hope
2020-08-25,1,b-chimps,Frederike,NA
2020-08-25,2,b-chimps,Frederike,NA
2020-08-25,1,b-chimps,Daza,NA
2020-08-25,2,b-chimps,Daza,NA
2020-08-25,1,b-chimps,Alex,NA
2020-08-25,2,b-chimps,Alex,NA
2020-08-26,2,b-chimps,Alex,Zira
2020-08-26,2,b-chimps,Daza,NA
2020-08-26,2,b-chimps,Frederike,NA
2020-08-26,2,b-chimps,Hope,NA
2020-08-26,2,b-chimps,Jeudi,NA
2020-08-26,2,b-chimps,Zira,Alex
2020-08-27,2,b-chimps,Alex,NA
2020-08-27,2,b-chimps,Daza,NA
2020-08-27,2,b-chimps,Frederike,NA
2020-08-27,2,b-chimps,Hope,NA
2020-08-27,2,b-chimps,Jeudi,NA
2020-08-27,2,b-chimps,Zira,NA
2020-08-28,2,b-chimps,Jeudi,NA
2020-08-28,2,b-chimps,Frederike,NA
2020-08-28,2,b-chimps,Zira,Hope
2020-08-28,2,b-chimps,Hope,Zira
2020-08-28,2,b-chimps,Daza,NA
2020-08-28,2,b-chimps,Alex,NA
2020-08-31,2,b-chimps,Alex,Daza
2020-08-31,2,b-chimps,Daza,Alex
2020-08-31,2,b-chimps,Frederike,NA
2020-08-31,2,b-chimps,Hope,Jeudi
2020-08-31,2,b-chimps,Jeudi,Hope
2020-08-31,2,b-chimps,Zira,NA
2020-09-01,2,b-chimps,Alex,NA
2020-09-01,2,b-chimps,Daza,NA
2020-09-01,2,b-chimps,Frederike,NA
